Wall time,Step,Value
1742501860.3357935,78,0.5724206566810608
1742501866.1495614,79,0.5763737559318542
1742501871.9935942,80,0.575343132019043
1742501877.8271325,81,0.5753406882286072
1742501883.6496582,82,0.5794944763183594
1742501889.5027483,83,0.5746403336524963
1742501895.3561757,84,0.5782952308654785
1742501901.18967,85,0.579016923904419
1742501907.0134535,86,0.5796617865562439
1742501912.8526359,87,0.5793445706367493
1742501918.6927507,88,0.5796334147453308
1742501924.5135567,89,0.5794495940208435
1742501930.3733444,90,0.5797650814056396
1742501936.2412746,91,0.5789391994476318
1742501942.1854935,92,0.5783307552337646
1742501948.0071807,93,0.5817683935165405
1742501953.9178874,94,0.5855560898780823
1742501959.7138538,95,0.5852895379066467
1742501965.5701466,96,0.5835866332054138
1742501971.375468,97,0.5793192386627197
1742501977.2286794,98,0.5858787894248962
1742501983.0502574,99,0.5810168981552124
1742501988.886894,100,0.585885226726532
1742501994.651537,101,0.5833755731582642
1742502000.4404821,102,0.5835556387901306
1742502006.2542412,103,0.5851503610610962
1742502012.090162,104,0.5847103595733643
1742502017.9067314,105,0.5851127505302429
1742502023.7148528,106,0.5869292616844177
1742502029.5531669,107,0.5841290950775146
1742502035.3766434,108,0.5845126509666443
1742502041.1990764,109,0.5880457162857056
1742502047.080279,110,0.582254946231842
1742502052.8795755,111,0.5844507217407227
1742502058.701592,112,0.5850106477737427
1742502064.525679,113,0.5869153738021851
1742502070.3750784,114,0.5878823399543762
1742502076.1855006,115,0.5888416767120361
1742502082.0848057,116,0.5899548530578613
1742502087.9428477,117,0.5903432965278625
1742502093.7831657,118,0.5941371321678162
1742502099.586205,119,0.5874890089035034
1742502105.442241,120,0.589464545249939
1742502111.2558508,121,0.5874812006950378
1742502117.1340039,122,0.5889546871185303
1742502122.908803,123,0.5876584053039551
1742502128.7554212,124,0.5904861092567444
1742502134.5832493,125,0.590949296951294
1742502140.4128344,126,0.5925022959709167
1742502146.217474,127,0.5905714631080627
1742502152.1082551,128,0.5900927782058716
1742502157.9068394,129,0.5925134420394897
1742502163.7763932,130,0.5894055962562561
1742502169.6175237,131,0.593597412109375
1742502175.5001514,132,0.5907963514328003
1742502181.3225586,133,0.5953821539878845
1742502187.1315553,134,0.5906397700309753
1742502192.9446332,135,0.5966981649398804
1742502198.7674136,136,0.5961074829101562
1742502204.5556548,137,0.598096489906311
1742502210.4468021,138,0.5939021706581116
1742502216.2913878,139,0.5942110419273376
1742502222.1668575,140,0.5949978232383728
1742502228.0043104,141,0.5966523289680481
1742502233.8611627,142,0.5912157893180847
1742502240.003245,143,0.5930258631706238
1742502245.910209,144,0.595614492893219
1742502251.78252,145,0.5929636359214783
1742502257.6719534,146,0.5966136455535889
1742502263.5208342,147,0.590852677822113
1742502269.4349918,148,0.5942334532737732
1742502275.289095,149,0.5921704769134521
1742502281.2011771,150,0.5919361114501953
1742502287.0390034,151,0.5981647968292236
1742502292.9457495,152,0.5906349420547485
1742502298.7274754,153,0.5985679626464844
1742502304.594526,154,0.5956915020942688
1742502310.4406455,155,0.5918088555335999
1742502316.289483,156,0.596390426158905
1742502322.125361,157,0.5912228226661682
1742502328.0097005,158,0.5952638387680054
1742502333.831197,159,0.5966420769691467
1742502339.685341,160,0.5942201614379883
1742502345.5427601,161,0.5949429869651794
1742502351.3821213,162,0.5977314710617065
1742502357.18741,163,0.5940976142883301
1742502363.0396216,164,0.5952284932136536
1742502368.8657205,165,0.5947883129119873
1742502374.7371306,166,0.5960885882377625
1742502380.5709236,167,0.5961756706237793
1742502386.4512389,168,0.5907093286514282
1742502392.268013,169,0.5941475033760071
1742502398.149786,170,0.5921149253845215
1742502404.0680785,171,0.5950576663017273
1742502409.959251,172,0.5969759821891785
1742502415.778622,173,0.5930888652801514
1742502421.6392422,174,0.6022494435310364
1742502427.4849765,175,0.5932629704475403
1742502433.3607008,176,0.5906053185462952
1742502439.1879714,177,0.5952773690223694
1742502445.0687368,178,0.5947495102882385
1742502450.9217637,179,0.5973508954048157
1742502456.7954323,180,0.5953172445297241
1742502462.6416786,181,0.5960518717765808
1742502468.4832442,182,0.5930183529853821
1742502474.3586044,183,0.5970489978790283
1742502480.2179656,184,0.596587598323822
1742502486.0623724,185,0.5956557393074036
1742502491.9298315,186,0.5991616249084473
1742502497.770793,187,0.5983635783195496
1742502503.5672052,188,0.5954218506813049
1742502509.4159367,189,0.5998594164848328
1742502515.2247157,190,0.5983250737190247
1742502521.1132698,191,0.5999391674995422
1742502526.9489853,192,0.5963540077209473
1742502532.8575177,193,0.5980401635169983
1742502538.6900275,194,0.5978202223777771
1742502544.5597045,195,0.6038445234298706
1742502550.4127321,196,0.5992951989173889
1742502556.3046794,197,0.5964586138725281
1742502562.173657,198,0.5998604893684387
1742502568.0658734,199,0.6006520986557007
1742502573.925485,200,0.5925920009613037
1742502579.8072875,201,0.5969108939170837
1742502585.643884,202,0.5935667157173157
1742502591.5101275,203,0.5946743488311768
1742502597.3701808,204,0.5974687337875366
1742502603.239815,205,0.6023356914520264
1742502609.08947,206,0.598044753074646
1742502614.9775422,207,0.5961360931396484
1742502620.8434503,208,0.5984562039375305
1742502626.7089982,209,0.5958046317100525
1742502632.5797756,210,0.5954965949058533
1742502638.501487,211,0.6000345349311829
1742502644.3656676,212,0.5972651243209839
1742502650.2885602,213,0.5970443487167358
1742502656.179341,214,0.5960670709609985
1742502662.130687,215,0.5969913005828857
1742502668.0307212,216,0.5960047841072083
1742502673.8941445,217,0.5972542762756348
1742502679.7779205,218,0.5984225273132324
1742502685.667927,219,0.5954075455665588
1742502691.5663745,220,0.600473940372467
1742502697.4324975,221,0.6003189086914062
1742502703.3430219,222,0.6002428531646729
1742502709.257416,223,0.6002328991889954
1742502715.0961077,224,0.5947850942611694
1742502720.9744887,225,0.5988457798957825
1742502726.841036,226,0.5996105074882507
1742502732.6816707,227,0.6001247763633728
1742502738.5288298,228,0.5966233611106873
1742502744.4001715,229,0.5979518890380859
1742502750.6077194,230,0.599829375743866
1742502756.4940786,231,0.6021741628646851
1742502762.3629375,232,0.6020320653915405
1742502768.2222207,233,0.5992946028709412
1742502774.1032026,234,0.5965688824653625
1742502780.0144398,235,0.59791100025177
1742502785.9251966,236,0.6004142761230469
1742502791.7649126,237,0.5994223952293396
1742502797.596354,238,0.5985061526298523
1742502803.4703536,239,0.597551167011261
1742502809.312559,240,0.598554790019989
1742502815.2142713,241,0.6015457510948181
1742502821.0703197,242,0.5978226661682129
1742502826.948079,243,0.5958921909332275
1742502832.9047282,244,0.5985358953475952
1742502838.7478316,245,0.5960855484008789
1742502844.5571637,246,0.59904944896698
1742502850.4062278,247,0.5980842113494873
1742502856.2911499,248,0.598059356212616
1742502862.240114,249,0.5992305278778076
1742502868.1233215,250,0.5976171493530273
1742502874.0089176,251,0.6004447340965271
1742502879.861245,252,0.6002601981163025
1742502885.7242064,253,0.6004496812820435
1742502891.591539,254,0.6033700108528137
1742502897.4864445,255,0.6002247333526611
1742502903.3663921,256,0.6029272079467773
1742502909.1962538,257,0.5972542762756348
1742502915.0700977,258,0.5992887616157532
1742502920.9624095,259,0.6022419333457947
1742502926.7884054,260,0.5975951552391052
1742502932.7114038,261,0.6003410220146179
1742502938.5516708,262,0.5947955250740051
1742502944.3845649,263,0.5970184803009033
1742502950.3081589,264,0.5982551574707031
1742502956.1064434,265,0.5966448187828064
1742502961.924807,266,0.5964389443397522
1742502967.7843542,267,0.5994682908058167
1742502973.641009,268,0.6007259488105774
1742502979.478948,269,0.5987024903297424
1742502985.3668776,270,0.5996705889701843
1742502991.2496548,271,0.6008605360984802
1742502997.1854784,272,0.597227156162262
1742503003.0344625,273,0.6018670797348022
1742503008.9176586,274,0.5977330803871155
1742503014.8017824,275,0.5961898565292358
1742503020.6712244,276,0.6008722186088562
1742503026.4743114,277,0.598581075668335
1742503032.3745139,278,0.6020603775978088
1742503038.294198,279,0.602846622467041
1742503044.1782897,280,0.6013340353965759
1742503050.0595887,281,0.5971073508262634
1742503055.947721,282,0.5992117524147034
1742503061.8524742,283,0.6034918427467346
1742503067.7550697,284,0.6004946231842041
1742503073.6130793,285,0.6014515161514282
1742503079.4830403,286,0.6038329005241394
1742503085.32471,287,0.5989386439323425
1742503091.2883039,288,0.6051139831542969
1742503097.1354058,289,0.6017945408821106
1742503102.9932926,290,0.6008808016777039
1742503108.9660008,291,0.602209746837616
1742503114.8245482,292,0.5975866317749023
1742503120.6467369,293,0.6017101407051086
1742503126.5948992,294,0.5997450351715088
1742503132.446124,295,0.597949743270874
1742503138.3902752,296,0.5970310568809509
1742503144.2561543,297,0.6026803851127625
1742503150.1467662,298,0.597972571849823
1742503156.0160317,299,0.5984064340591431
1742503161.900514,300,0.6012039184570312
1742503167.7768843,301,0.6016800403594971
1742503173.6706994,302,0.6011659502983093
1742503179.5360765,303,0.6021539568901062
1742503185.4808896,304,0.6015289425849915
1742503191.3664477,305,0.5972598195075989
1742503197.3464289,306,0.6041135191917419
1742503203.1525407,307,0.597984790802002
1742503209.0556617,308,0.5982027649879456
1742503214.9140027,309,0.5973210334777832
1742503220.773794,310,0.5969578623771667
1742503226.6354995,311,0.6000887751579285
1742503232.528155,312,0.604570746421814
1742503238.4190464,313,0.6003325581550598
1742503244.3151577,314,0.5979233980178833
1742503250.1892936,315,0.5986659526824951
1742503256.1172657,316,0.6015114784240723
1742503261.9648862,317,0.5984619855880737
1742503267.9000814,318,0.6016689538955688
1742503274.135499,319,0.6020098328590393
1742503279.9815576,320,0.5990039706230164
