Wall time,Step,Value
1742515422.528381,1458,0.11175020039081573
1742515423.23322,1494,0.11918774992227554
1742515423.5458794,1510,0.11298826336860657
1742515423.606864,1513,0.13473083078861237
1742515424.2935312,1548,0.11727309226989746
1742515424.3517365,1551,0.12592551112174988
1742515424.618636,1565,0.1175411194562912
1742515425.2141159,1596,0.10582704842090607
1742515533.8130648,1627,0.10961315035820007
1742515533.975913,1635,0.12190979719161987
1742515534.661596,1670,0.12176177650690079
1742515534.9620943,1685,0.11376998573541641
1742515535.3175223,1702,0.11384445428848267
1742515535.356397,1704,0.11391089856624603
1742515535.4947705,1711,0.11873236298561096
1742515536.8042946,1777,0.12559618055820465
1742515538.2268512,1847,0.11651241034269333
1742515538.4885414,1860,0.10689540207386017
1742515539.278164,1899,0.11829932034015656
1742515539.4753935,1909,0.1102607250213623
1742515540.1128407,1940,0.12173327058553696
1742515540.5185988,1960,0.11874076724052429
1742515540.5376806,1961,0.13678120076656342
1742515540.9006302,1979,0.11788859963417053
1742515542.753836,2070,0.11496338248252869
1742515542.9398184,2079,0.11312668770551682
1742515543.1501596,2089,0.1201629787683487
1742515543.3794522,2100,0.11486730724573135
1742515652.9304736,2209,0.10788394510746002
1742515655.2166657,2319,0.11041394621133804
1742515656.027789,2359,0.11035720258951187
1742515657.5926116,2436,0.09819900989532471
1742515657.6910188,2441,0.10340970009565353
1742515657.9486973,2454,0.10533159971237183
1742515658.1064672,2462,0.10891170799732208
1742515658.1656995,2465,0.10430130362510681
1742515658.5676975,2485,0.0981053039431572
1742515658.923383,2503,0.09983222186565399
1742515659.2039037,2517,0.11480291187763214
1742515659.4699702,2530,0.09227283298969269
1742515660.4304528,2577,0.10673464834690094
1742515660.4526293,2578,0.11054575443267822
1742515660.8832262,2599,0.09981153905391693
1742515661.4648914,2627,0.10070565342903137
1742515661.6342936,2635,0.10574665665626526
1742515661.8011944,2643,0.09482795000076294
1742515662.640212,2684,0.09517927467823029
1742515662.8154666,2693,0.1073223277926445
1742515770.8938017,2708,0.09583459049463272
1742515771.0720682,2717,0.11221693456172943
1742515771.5330215,2740,0.11269016563892365
1742515771.8033667,2753,0.10508546233177185
1742515771.824808,2754,0.1077914908528328
1742515771.8462446,2755,0.10156548023223877
1742515772.11362,2768,0.10841202735900879
1742515772.4631958,2785,0.09967473149299622
1742515773.0049963,2812,0.10841105878353119
1742515773.6603472,2844,0.09804350137710571
1742515774.0164437,2861,0.10213451087474823
1742515776.2660403,2973,0.10617077350616455
1742515778.46026,3083,0.10478737205266953
1742515778.479226,3084,0.09185105562210083
1742515778.8678575,3104,0.09310739487409592
1742515778.8893092,3105,0.10134714841842651
1742515779.1838045,3120,0.10386288911104202
1742515779.68732,3145,0.11046488583087921
1742515780.7881784,3199,0.10248508304357529
1742515781.1620014,3217,0.09940584003925323
1742515781.639691,3241,0.09771135449409485
1742515889.689743,3265,0.09838570654392242
1742515889.7423162,3268,0.08982180058956146
1742515891.4606085,3356,0.08678622543811798
1742515892.4060848,3404,0.09353180974721909
1742515893.528818,3461,0.09789770841598511
1742515893.9809713,3483,0.0973362922668457
1742515894.1398826,3491,0.0985957533121109
1742515894.3218024,3500,0.09719021618366241
1742515894.826866,3526,0.09455205500125885
1742515895.6260467,3566,0.09373432397842407
1742515895.6857846,3569,0.09175330400466919
1742515896.3070598,3600,0.09262698888778687
1742515896.6451263,3616,0.09879803657531738
1742515897.4364889,3654,0.09577864408493042
1742515897.4969945,3657,0.10532869398593903
1742515897.5811653,3661,0.09320924431085587
1742515897.7306163,3668,0.09842289984226227
1742515897.788471,3671,0.09026378393173218
1742515898.180792,3690,0.09835387021303177
1742515898.6254518,3712,0.09438550472259521
1742515899.639436,3761,0.08994565904140472
1742515900.0648806,3782,0.1012171059846878
1742516009.5108695,3848,0.09268350154161453
1742516009.5555787,3850,0.09928733110427856
1742516010.6118622,3902,0.08897136151790619
1742516010.8725169,3915,0.09631900489330292
1742516010.991747,3921,0.1043529286980629
1742516011.2280269,3933,0.08578260242938995
1742516012.0573847,3975,0.10468275099992752
1742516012.8214712,4012,0.10351130366325378
1742516013.043908,4023,0.09853003174066544
1742516013.5271535,4047,0.09662212431430817
1742516014.2708213,4084,0.08900918066501617
1742516014.7801905,4109,0.09198527783155441
1742516015.0266757,4121,0.0861181691288948
1742516015.0884783,4124,0.10641725361347198
1742516015.5293405,4146,0.093971386551857
1742516016.2335782,4181,0.0948534682393074
1742516016.4627006,4192,0.09450159221887589
1742516017.156904,4227,0.09875573217868805
1742516017.764423,4257,0.09495923668146133
1742516018.9699292,4318,0.08349987119436264
1742516127.1704826,4328,0.10275909304618835
1742516129.692596,4454,0.08120284974575043
1742516131.3574178,4535,0.09169162064790726
1742516131.4387472,4539,0.08523121476173401
1742516131.9484239,4564,0.08465420454740524
1742516132.9100888,4612,0.09037866443395615
1742516133.6433113,4649,0.09486955404281616
1742516134.456546,4690,0.09259815514087677
1742516134.494597,4692,0.08392118662595749
1742516134.609588,4698,0.09517908841371536
1742516134.7847,4707,0.09479165077209473
1742516135.2336886,4730,0.09097860753536224
1742516136.168732,4777,0.0867549404501915
1742516137.2726378,4832,0.09121940284967422
1742516137.3298137,4835,0.08901524543762207
1742516137.3513374,4836,0.10086356103420258
1742516137.519558,4844,0.08844374865293503
1742516245.9900088,4882,0.08456785976886749
1742516246.5701156,4910,0.09220626205205917
1742516246.97072,4929,0.0860455110669136
1742516247.3756318,4949,0.0967949777841568
1742516248.0009687,4980,0.09009572118520737
1742516249.9837947,5079,0.08379554003477097
1742516250.1650305,5088,0.08894656598567963
1742516250.2040863,5090,0.09308458119630814
1742516251.0509286,5132,0.08530114591121674
1742516251.1356695,5136,0.08858285844326019
1742516251.4465308,5151,0.08682640641927719
1742516251.5248487,5155,0.10319630801677704
1742516252.154204,5187,0.09702596068382263
1742516252.4167106,5200,0.09491461515426636
1742516252.9156775,5225,0.08675935119390488
1742516253.1721442,5238,0.08662731945514679
1742516253.46869,5253,0.08813715726137161
1742516253.644268,5262,0.09043125808238983
1742516254.298404,5295,0.0975319892168045
1742516254.7830067,5319,0.08110781013965607
1742516254.8417342,5322,0.08929327130317688
1742516255.6496658,5362,0.08610273152589798
1742516255.81492,5370,0.08677075058221817
1742516256.4607375,5403,0.08346787840127945
1742516365.5582476,5445,0.09088388085365295
1742516365.7397559,5454,0.09087575972080231
1742516365.8368006,5459,0.07656007260084152
1742516366.8811154,5509,0.08765313774347305
1742516370.0864627,5667,0.09067895263433456
1742516371.3227408,5730,0.07496994733810425
1742516371.8707945,5758,0.0826151967048645
1742516372.3258665,5781,0.08366559445858002
1742516373.372863,5832,0.08418238162994385
1742516374.098122,5866,0.08565822243690491
1742516374.3857956,5879,0.08546324074268341
1742516483.5525951,5956,0.0779520720243454
1742516484.062881,5981,0.08363188803195953
1742516484.3795533,5997,0.086387500166893
1742516484.622127,6009,0.09403273463249207
1742516485.4831684,6053,0.08378664404153824
1742516486.6205263,6111,0.08776532113552094
1742516487.0566807,6133,0.09207937866449356
1742516487.158015,6138,0.07955445349216461
1742516487.2382126,6142,0.08162753283977509
1742516488.904443,6225,0.08741135895252228
1742516489.2763684,6243,0.08878158032894135
1742516490.032486,6279,0.08958979696035385
1742516491.1167908,6332,0.07889316976070404
1742516491.1557288,6334,0.09300833940505981
1742516491.6411233,6358,0.09218190610408783
1742516491.660026,6359,0.0866277813911438
1742516491.76357,6364,0.08581703156232834
1742516491.8618824,6369,0.09266461431980133
1742516493.9324262,6473,0.08696861565113068
1742516602.5310068,6528,0.09084110707044601
1742516602.896781,6546,0.07793386280536652
1742516602.9927104,6551,0.08726949989795685
1742516603.2481244,6564,0.08365392684936523
1742516603.3442836,6569,0.08012257516384125
1742516603.6609492,6585,0.09332122653722763
1742516603.7588284,6590,0.08681818842887878
1742516603.9345775,6599,0.09321591258049011
1742516604.250995,6615,0.08170685172080994
1742516605.426919,6673,0.08573820441961288
1742516606.3984702,6720,0.084476038813591
1742516606.5960953,6730,0.08754152059555054
1742516606.9877264,6750,0.08133601397275925
1742516608.0365553,6802,0.08544091880321503
1742516608.8460958,6842,0.06828771531581879
1742516609.0057685,6850,0.08175163716077805
1742516609.17953,6859,0.08103136718273163
1742516609.4929328,6875,0.07461147010326385
1742516610.291865,6916,0.07290196418762207
1742516610.3489413,6919,0.08142468333244324
1742516610.5726469,6930,0.07509978860616684
1742516611.7885368,6991,0.08931330591440201
1742516611.8861988,6996,0.0916215032339096
1742516611.9270966,6998,0.0927111878991127
1742516722.052057,7054,0.08149309456348419
1742516723.346256,7117,0.0786147490143776
1742516723.4054325,7120,0.08550667762756348
1742516723.5260077,7126,0.08816365897655487
1742516724.3183742,7164,0.08349614590406418
1742516724.6087482,7178,0.06957035511732101
1742516725.1847513,7207,0.08369285613298416
1742516726.1431084,7253,0.08032466471195221
1742516726.5869536,7274,0.08413711190223694
1742516727.2917962,7308,0.07468661665916443
1742516727.9020307,7338,0.08009452372789383
1742516728.2045617,7353,0.08174658566713333
1742516728.490739,7367,0.07867233455181122
1742516729.89643,7436,0.0735524520277977
1742516730.466482,7464,0.07964712381362915
1742516730.5457344,7468,0.07763072103261948
1742516730.5879662,7470,0.08738012611865997
1742516730.828602,7482,0.08480145782232285
1742516731.322192,7506,0.08662550896406174
1742516731.5672023,7518,0.07980447262525558
1742516731.8556736,7532,0.08473756164312363
1742516732.083456,7543,0.0807710587978363
1742516732.2848346,7553,0.08747871220111847
1742516841.1161485,7593,0.07136853784322739
1742516841.2842872,7602,0.0835852324962616
1742516841.324024,7604,0.07088000327348709
1742516842.000403,7638,0.08168956637382507
1742516842.1189053,7644,0.07962242513895035
1742516842.4366975,7660,0.0777200311422348
1742516843.7593963,7727,0.08747267723083496
1742516843.8207433,7730,0.07807973772287369
1742516844.3351748,7756,0.08134922385215759
1742516845.0977497,7794,0.0842776671051979
1742516845.116903,7795,0.081787109375
1742516845.6334116,7821,0.08976457267999649
1742516845.97636,7838,0.07902519404888153
1742516846.3227968,7855,0.08847830444574356
1742516847.1288393,7895,0.07737435400485992
1742516847.2503974,7901,0.08310331404209137
1742516847.8144877,7929,0.07848899811506271
1742516848.9649577,7986,0.08080536872148514
1742516850.1761148,8046,0.082193523645401
1742516850.8168647,8078,0.0804990828037262
1742516959.0247686,8122,0.07798423618078232
1742516959.4726336,8144,0.08780933916568756
1742516959.8766556,8164,0.07675410807132721
1742516960.964524,8216,0.07518409937620163
1742516961.2210042,8229,0.08088259398937225
1742516962.163945,8277,0.08926664292812347
1742516962.443263,8291,0.08470779657363892
1742516962.5424533,8296,0.07561278343200684
1742516963.885675,8363,0.08114147931337357
1742516964.1699855,8377,0.07363712787628174
1742516964.5841746,8397,0.08601498603820801
1742516964.8737764,8411,0.0741468071937561
1742516966.527425,8491,0.06726178526878357
1742516967.6880388,8548,0.07948587834835052
1742516967.811759,8554,0.08340966701507568
1742516967.9895632,8563,0.07293194532394409
1742516969.0571375,8618,0.0813840925693512
1742516969.2329807,8627,0.0762493908405304
1742517077.9306684,8659,0.07955970615148544
1742517078.0140538,8663,0.07801754772663116
1742517078.6217916,8694,0.08145222067832947
1742517078.7413473,8700,0.08256600052118301
1742517079.0919204,8718,0.0805717408657074
1742517079.2105193,8724,0.08570689707994461
1742517079.7782435,8752,0.07178027182817459
1742517079.8196275,8754,0.08478028327226639
1742517080.2759204,8776,0.07720591872930527
1742517080.3161669,8778,0.07503427565097809
1742517081.2494953,8823,0.07962751388549805
1742517081.4617298,8833,0.08246266096830368
1742517082.144547,8865,0.08207210898399353
1742517082.251241,8870,0.07116925716400146
1742517082.3911896,8877,0.07538850605487823
1742517083.1859457,8917,0.08041693270206451
1742517083.2628453,8921,0.07271932065486908
1742517084.5663536,8985,0.07285473495721817
1742517084.988375,9006,0.08259662985801697
1742517085.516637,9033,0.08479392528533936
1742517086.009317,9058,0.07305298745632172
1742517087.26724,9121,0.07606470584869385
1742517087.9119422,9152,0.0778263732790947
1742517196.7824085,9212,0.07828113436698914
1742517197.6015663,9252,0.08146131038665771
1742517198.4222865,9291,0.0807969868183136
1742517198.659045,9303,0.07425267994403839
1742517198.840292,9312,0.0764283835887909
1742517199.136717,9327,0.08189801871776581
1742517199.499,9345,0.07339979708194733
1742517199.7844477,9359,0.09112868458032608
1742517200.0408926,9372,0.07716767489910126
1742517200.137641,9377,0.08289603888988495
1742517200.3324206,9387,0.08597313612699509
1742517201.7015312,9456,0.07026104629039764
1742517203.3447852,9538,0.07261070609092712
1742517203.531741,9547,0.06999140232801437
1742517203.9181101,9566,0.07226485013961792
1742517204.4759278,9593,0.08145568519830704
1742517206.0509198,9671,0.09057202935218811
1742517206.071024,9672,0.07989972829818726
1742517206.4913347,9692,0.07831539958715439
1742517206.732916,9704,0.0766596570611
1742517206.8901289,9712,0.07349914312362671
1742517316.318448,9753,0.08416921645402908
1742517316.337486,9754,0.07741770148277283
1742517316.6998446,9772,0.07521943002939224
1742517317.5372593,9813,0.08119617402553558
1742517317.76106,9824,0.08032037317752838
1742517318.030545,9837,0.06681802123785019
1742517318.2877853,9850,0.07032198458909988
1742517318.6245773,9867,0.07654781639575958
1742517319.1665397,9894,0.08039204031229019
1742517319.3669806,9904,0.07979819923639297
1742517319.642051,9917,0.0825926661491394
1742517320.2501595,9948,0.08401139080524445
1742517320.2705185,9949,0.07385821640491486
1742517320.2892213,9950,0.07124057412147522
1742517320.4869778,9960,0.08397414535284042
1742517320.7498367,9973,0.07836682349443436
1742517320.8656604,9979,0.06387042999267578
1742517321.1616795,9993,0.0831998735666275
1742517322.5540318,10063,0.08550582826137543
1742517323.082825,10090,0.08096545934677124
1742517323.687407,10121,0.0766439214348793
1742517324.0265367,10138,0.06743250787258148
1742517325.1527333,10191,0.07753578573465347
1742517325.5124803,10208,0.06521353125572205
1742517325.66045,10215,0.07502925395965576
1742517326.778717,10269,0.07768958806991577
1742517434.858635,10280,0.07228422164916992
1742517436.1132336,10342,0.07173158973455429
1742517436.1725655,10345,0.08155499398708344
1742517436.1934865,10346,0.08193352818489075
1742517437.178125,10395,0.0750344842672348
1742517438.1610777,10445,0.0775262862443924
1742517438.2811234,10451,0.07609537988901138
1742517438.3000593,10452,0.07573675364255905
1742517438.423937,10458,0.07393737137317657
1742517439.2670774,10501,0.0833980068564415
1742517439.6038485,10518,0.08272522687911987
1742517440.467098,10561,0.08169309049844742
1742517440.7056363,10573,0.0764898955821991
1742517441.1608808,10596,0.07015664130449295
1742517441.9099014,10633,0.07131074368953705
1742517442.108861,10643,0.06659122556447983
1742517442.1531065,10645,0.07553982734680176
1742517443.4024556,10707,0.07688265293836594
1742517443.6076553,10717,0.08033086359500885
1742517443.7461288,10724,0.07826319336891174
1742517444.7027147,10771,0.07226217538118362
1742517554.004241,10842,0.08618951588869095
1742517556.723492,10976,0.08371888846158981
1742517557.705423,11023,0.07664889097213745
1742517557.8121614,11028,0.08596556633710861
1742517557.9819067,11036,0.07475752383470535
1742517558.3715801,11054,0.07751285284757614
1742517559.1950915,11094,0.07290760427713394
1742517559.684313,11118,0.07474637031555176
1742517559.8003678,11124,0.07810725271701813
1742517559.8206387,11125,0.06870236992835999
1742517560.4957027,11159,0.07128935307264328
1742517560.7091677,11170,0.07920236140489578
1742517561.5390472,11212,0.07508467882871628
1742517561.6611118,11218,0.07520447671413422
1742517561.8149152,11226,0.07723703980445862
1742517563.878738,11330,0.07337616384029388
1742517563.897815,11331,0.07352671027183533
1742517673.0881157,11394,0.06872940808534622
1742517673.2930825,11404,0.07302794605493546
1742517673.395572,11409,0.07411506026983261
1742517674.1093004,11443,0.07466346770524979
1742517674.2250745,11448,0.07027566432952881
1742517674.4931324,11461,0.07755771279335022
1742517674.5366008,11463,0.07197839021682739
1742517675.8022597,11526,0.06781087815761566
1742517676.8672192,11578,0.0704413428902626
1742517677.5370145,11611,0.08633554726839066
1742517679.251355,11696,0.07106863707304001
1742517680.048557,11736,0.07513990253210068
1742517680.451219,11756,0.074009470641613
1742517680.6369069,11765,0.0679733157157898
1742517681.0716038,11786,0.0830393135547638
1742517681.6894653,11817,0.0752369686961174
1742517681.727322,11819,0.07661974430084229
1742517681.8068695,11823,0.07307808846235275
1742517682.2222464,11844,0.07332934439182281
1742517682.2801504,11847,0.07551626861095428
1742517682.358493,11851,0.07903876900672913
1742517682.6678095,11867,0.0754188597202301
1742517682.8445613,11876,0.07623890042304993
1742517682.9588766,11882,0.07664498686790466
1742517792.0298724,11955,0.0896017849445343
1742517792.3788617,11972,0.07482495158910751
1742517793.4944425,12027,0.07343704998493195
1742517794.476056,12076,0.08480548858642578
1742517796.4476702,12175,0.07352790236473083
1742517796.5260785,12179,0.07486064732074738
1742517797.662077,12235,0.07763086259365082
1742517798.4050858,12271,0.059639208018779755
1742517799.0358887,12302,0.07444246858358383
1742517799.0773325,12304,0.07933742552995682
1742517799.3208616,12316,0.07449007779359818
1742517800.0724258,12354,0.07043977826833725
1742517800.8850915,12394,0.06829532980918884
1742517800.9660392,12398,0.0708637535572052
1742517801.0073073,12400,0.07529599219560623
1742517801.4263122,12421,0.08022534847259521
1742517801.445718,12422,0.0681893527507782
1742517801.7402546,12437,0.07199839502573013
1742517909.989671,12449,0.07075381278991699
1742517910.5236826,12476,0.07144416123628616
1742517910.5652726,12478,0.0647505670785904
1742517910.605982,12480,0.0798829048871994
1742517912.114309,12554,0.07189182192087173
1742517913.0532444,12601,0.07525289803743362
1742517914.0161898,12648,0.07227414846420288
1742517915.2217045,12708,0.06893052160739899
1742517916.728183,12782,0.07594883441925049
1742517916.9156647,12791,0.07385710626840591
1742517919.1933274,12901,0.07733330130577087
1742517919.2795832,12905,0.07050636410713196
1742517919.621864,12922,0.0734025165438652
1742517920.05923,12944,0.07916167378425598
1742517920.6038876,12972,0.07363762706518173
1742517920.6801026,12976,0.07634594291448593
1742518030.1577644,12997,0.06637318432331085
1742518030.4205735,13010,0.07254369556903839
1742518030.700637,13024,0.07043998688459396
1742518030.9503102,13036,0.06451857835054398
1742518030.970518,13037,0.07966561615467072
1742518031.1892917,13048,0.061844222247600555
1742518032.0924225,13092,0.07162246853113174
1742518034.0612144,13188,0.07539501786231995
1742518034.8415172,13227,0.07158148288726807
1742518035.2930362,13250,0.07330481708049774
1742518035.5078754,13261,0.06999077647924423
1742518036.359796,13304,0.061108317226171494
1742518037.2558372,13349,0.07246054708957672
1742518038.0401149,13388,0.0778668075799942
1742518038.630631,13418,0.07277479767799377
1742518039.3601854,13455,0.07102452218532562
1742518040.663041,13522,0.07580104470252991
1742518149.4656348,13550,0.07370032370090485
1742518149.6286762,13558,0.07288255542516708
1742518150.258299,13588,0.06598541140556335
1742518150.9788697,13623,0.07051043212413788
1742518151.3540907,13642,0.06399670988321304
1742518151.3946357,13644,0.07487617433071136
1742518151.4541302,13647,0.07445648312568665
1742518151.7181861,13660,0.07702700048685074
1742518152.863827,13716,0.07087675482034683
1742518153.264603,13736,0.08000794053077698
1742518154.5580842,13802,0.0797300934791565
1742518155.1226873,13831,0.06706314533948898
1742518155.4782114,13849,0.07359007745981216
1742518156.295563,13890,0.0742206871509552
1742518156.8039484,13916,0.07345984131097794
1742518157.9344704,13971,0.0759674608707428
1742518158.1178598,13980,0.08064201474189758
1742518158.6377115,14006,0.06629276275634766
1742518159.4531047,14046,0.08288273215293884
1742518268.5340037,14102,0.07578927278518677
1742518268.7640798,14113,0.06679099798202515
1742518269.7234273,14158,0.07221713662147522
1742518270.1147125,14177,0.07202960550785065
1742518270.3366854,14188,0.06799712032079697
1742518270.4550993,14194,0.07062280923128128
1742518270.6992562,14206,0.06782510876655579
1742518271.0454729,14223,0.07646653056144714
1742518271.74826,14258,0.06302259862422943
1742518271.8911226,14265,0.07346315681934357
1742518273.655957,14349,0.07340280711650848
1742518273.7590601,14354,0.07932352274656296
1742518273.900665,14361,0.07074770331382751
1742518274.0320306,14367,0.06503863632678986
1742518274.7296953,14399,0.07935745269060135
1742518274.749672,14400,0.06861398369073868
1742518274.850058,14405,0.08188749104738235
1742518275.142348,14419,0.07204820215702057
1742518275.306846,14427,0.07514814287424088
1742518275.3321476,14428,0.07106797397136688
1742518276.7793958,14496,0.07404039055109024
1742518277.5924146,14535,0.06780016422271729
1742518278.4421136,14577,0.07609383016824722
1742518387.2934968,14623,0.07120249420404434
1742518387.7287002,14645,0.06486042588949203
1742518389.7626388,14745,0.07663219422101974
1742518390.059077,14760,0.07307295501232147
1742518390.4095998,14777,0.06948696076869965
1742518390.5766203,14785,0.06576400995254517
1742518391.2786071,14819,0.07698459178209305
1742518391.9138129,14851,0.07328474521636963
1742518392.1757076,14864,0.08472970873117447
1742518392.2514968,14868,0.07315957546234131
1742518393.3622944,14921,0.0740969181060791
1742518393.4487216,14925,0.07014577835798264
1742518393.7592857,14940,0.07306957244873047
1742518395.367345,15019,0.06831324100494385
1742518396.301117,15065,0.07239837199449539
1742518396.3200986,15066,0.07287973165512085
1742518396.4001133,15070,0.06895512342453003
1742518397.2262647,15110,0.07248006761074066
1742518397.5102518,15124,0.07500188052654266
1742518397.783675,15138,0.07729783654212952
1742518505.9436908,15153,0.06466294825077057
1742518506.4051404,15176,0.07555496692657471
1742518506.586959,15185,0.07938974350690842
1742518506.8658998,15199,0.07040955871343613
1742518509.266347,15318,0.07307197898626328
1742518509.604911,15334,0.0681261494755745
1742518509.8969522,15348,0.07596383988857269
1742518510.1928592,15362,0.06797081232070923
1742518510.374758,15371,0.064808189868927
1742518510.9728453,15400,0.07116496562957764
1742518511.346385,15419,0.07441392540931702
1742518511.667771,15435,0.06683866679668427
1742518511.78536,15441,0.06696261465549469
1742518512.085093,15456,0.07129276543855667
1742518512.205765,15462,0.0646417886018753
1742518512.773049,15490,0.06860718131065369
1742518512.812678,15492,0.06892175227403641
1742518515.1693573,15610,0.07149387896060944
1742518515.6311631,15633,0.06402383744716644
1742518515.7283359,15638,0.0713091641664505
1742518516.3104658,15668,0.07714123278856277
1742518624.734494,15712,0.07395172119140625
1742518624.9381826,15722,0.07737743854522705
1742518625.4872038,15749,0.06764642894268036
1742518625.725064,15760,0.06952319294214249
1742518626.432911,15793,0.07053639739751816
1742518626.6080558,15801,0.07350653409957886
1742518626.997753,15820,0.0706266388297081
1742518627.2162516,15831,0.06759048998355865
1742518628.070821,15873,0.0687221959233284
1742518629.0136938,15921,0.07142731547355652
1742518629.033238,15922,0.06893754005432129
1742518631.2320921,16032,0.07458128780126572
1742518632.1039736,16076,0.07448243349790573
1742518632.680082,16105,0.07052110880613327
1742518632.916898,16117,0.07052094489336014
1742518633.0742588,16125,0.06584885716438293
1742518634.2599716,16185,0.06755145639181137
1742518634.2792199,16186,0.07310998439788818
1742518744.0710328,16236,0.06548874080181122
1742518744.134552,16239,0.06726576387882233
1742518744.172132,16241,0.06701821088790894
1742518744.3008075,16247,0.06570863723754883
1742518745.5988564,16313,0.07240341603755951
1742518746.2508495,16346,0.07452785968780518
1742518747.1602855,16392,0.06411480903625488
1742518747.5302022,16411,0.07240693271160126
1742518747.5868776,16414,0.07475737482309341
1742518747.8365552,16427,0.0748487114906311
1742518751.4171758,16603,0.07262910157442093
1742518751.4552085,16605,0.07507984340190887
1742518751.6477916,16615,0.07406815886497498
1742518754.0396364,16731,0.06574570387601852
1742518754.1176543,16735,0.07690395414829254
1742518863.5947077,16793,0.07538854330778122
1742518864.4412103,16834,0.07627864927053452
1742518865.0417678,16864,0.06468309462070465
1742518865.0808115,16866,0.06864263117313385
1742518865.357882,16880,0.06364300847053528
1742518865.417797,16883,0.06573179364204407
1742518865.8918486,16907,0.07460767030715942
1742518866.7049623,16947,0.06627894937992096
1742518866.7837188,16951,0.07211985439062119
1742518867.7831066,17002,0.0630820021033287
1742518868.0642366,17016,0.063926562666893
1742518868.8658,17054,0.06195520982146263
1742518868.92867,17057,0.06603553891181946
1742518869.3090458,17076,0.07327764481306076
1742518870.2068834,17120,0.06302858144044876
1742518870.3276715,17126,0.0667252391576767
1742518870.3479595,17127,0.06915324926376343
1742518870.6693325,17143,0.06546397507190704
1742518870.9094658,17155,0.0666918009519577
1742518872.370393,17229,0.07438288629055023
1742518872.4104438,17231,0.07214076817035675
1742518872.7817655,17250,0.07172654569149017
1742518873.0492785,17263,0.07028758525848389
1742518873.2437327,17273,0.06877142190933228
1742518873.40021,17281,0.06569497287273407
1742518983.5360026,17394,0.07090311497449875
1742518984.1273196,17423,0.07587399333715439
1742518984.2936344,17431,0.06991013884544373
1742518986.0846415,17515,0.06670211255550385
1742518987.0419242,17563,0.06594628095626831
1742518988.1148498,17617,0.06947749853134155
1742518988.4049017,17632,0.07406371086835861
1742518988.4248996,17633,0.06935511529445648
1742518988.7181182,17648,0.06726503372192383
1742518989.1724472,17671,0.0722726359963417
1742518989.5117557,17688,0.06230849772691727
1742518989.6870353,17697,0.07082127779722214
1742518990.3542118,17731,0.0667019784450531
1742518991.0845227,17768,0.07335947453975677
1742518992.0100894,17814,0.07308030128479004
1742519101.02019,17863,0.06631210446357727
1742519101.266677,17873,0.06721153110265732
1742519101.4118595,17880,0.06410162895917892
1742519101.431501,17881,0.07303846627473831
1742519101.5154498,17885,0.07925357669591904
1742519102.5519488,17935,0.06519600749015808
1742519102.8989391,17952,0.06762927770614624
1742519103.134842,17964,0.08066677302122116
1742519103.952709,18005,0.06620976328849792
1742519104.0117152,18008,0.0695258229970932
1742519104.5625353,18035,0.062354251742362976
1742519105.1505277,18064,0.06800340116024017
